Wasps 40 - 42 Harlequins
Exeter Chiefs 43 - 6 Sale Sharks
Gloucester Rugby 19 - 24 Northampton Saints
Worcester Warriors 23 - 24 Bath Rugby
Saracens 40 - 3 London Irish
London Welsh 13 - 38 Leicester Tigers
Harlequins 40 - 3 London Welsh
Bath Rugby 30 - 23 Wasps
Leicester Tigers 34 - 26 Worcester Warriors
London Irish 31 - 40 Gloucester Rugby
Sale Sharks 16 - 23 Saracens
Northampton Saints 24 - 21 Exeter Chiefs
Bath Rugby 14 - 18 Northampton Saints
Worcester Warriors 16 - 16 Gloucester Rugby
Harlequins 37 - 14 Sale Sharks
Wasps 43 - 14 London Irish
Saracens 9 - 9 Leicester Tigers
London Welsh 25 - 24 Exeter Chiefs
Sale Sharks 19 - 29 London Welsh
London Irish 29 - 22 Bath Rugby
Northampton Saints 37 - 31 Worcester Warriors
Gloucester Rugby 29 - 22 Wasps
Leicester Tigers 9 - 22 Harlequins
Exeter Chiefs 14 - 12 Saracens
Northampton Saints 24 - 6 Wasps
Worcester Warriors 35 - 11 London Irish
Bath Rugby 31 - 10 Sale Sharks
Leicester Tigers 30 - 8 Exeter Chiefs
Harlequins 16 - 18 Saracens
London Welsh 25 - 31 Gloucester Rugby
Sale Sharks 8 - 20 Leicester Tigers
Gloucester Rugby 16 - 10 Bath Rugby
Exeter Chiefs 42 - 28 Harlequins
London Irish 39 - 17 Northampton Saints
London Welsh 23 - 28 Saracens
Wasps 10 - 6 Worcester Warriors
Worcester Warriors 23 - 16 Sale Sharks
Bath Rugby 23 - 15 Exeter Chiefs
Northampton Saints 6 - 16 Saracens
Gloucester Rugby 27 - 21 Leicester Tigers
London Irish 28 - 31 Harlequins
Wasps 29 - 19 London Welsh
Sale Sharks 21 - 9 London Irish
Leicester Tigers 16 - 12 Northampton Saints
Exeter Chiefs 33 - 9 Worcester Warriors
Harlequins 28 - 25 Gloucester Rugby
Saracens 29 - 24 Wasps
London Welsh 16 - 9 Bath Rugby
Bath Rugby 21 - 18 Harlequins
Worcester Warriors 12 - 3 Saracens
Gloucester Rugby 29 - 3 Sale Sharks
Northampton Saints 23 - 16 London Welsh
Wasps 14 - 12 Leicester Tigers
London Irish 23 - 27 Exeter Chiefs
Harlequins 22 - 19 Worcester Warriors
Sale Sharks 16 - 27 Northampton Saints
Leicester Tigers 17 - 12 Bath Rugby
London Welsh 15 - 9 London Irish
Exeter Chiefs 30 - 23 Wasps
Saracens 28 - 23 Gloucester Rugby
Worcester Warriors 13 - 6 London Welsh
Bath Rugby 0 - 22 Saracens
Gloucester Rugby 18 - 16 Exeter Chiefs
London Irish 9 - 31 Leicester Tigers
Northampton Saints 9 - 18 Harlequins
Wasps 25 - 18 Sale Sharks
Sale Sharks 33 - 27 Worcester Warriors
Harlequins 26 - 15 London Irish
Exeter Chiefs 12 - 12 Bath Rugby
London Welsh 15 - 34 Wasps
Leicester Tigers 17 - 12 Gloucester Rugby
Saracens 17 - 16 Northampton Saints
Worcester Warriors 14 - 19 Leicester Tigers
Exeter Chiefs 19 - 30 Northampton Saints
Gloucester Rugby 12 - 18 London Irish
London Welsh 26 - 31 Harlequins
Saracens 32 - 12 Sale Sharks
Wasps 29 - 15 Bath Rugby
Sale Sharks 21 - 16 Exeter Chiefs
Northampton Saints 11 - 27 Gloucester Rugby
Bath Rugby 32 - 9 Worcester Warriors
Leicester Tigers 28 - 12 London Welsh
London Irish 29 - 16 Saracens
Harlequins 16 - 17 Wasps
Bath Rugby 40 - 16 London Irish
Saracens 31 - 11 Exeter Chiefs
Worcester Warriors 18 - 27 Northampton Saints
Harlequins 25 - 21 Leicester Tigers
Wasps 33 - 29 Gloucester Rugby
London Welsh 25 - 26 Sale Sharks
Gloucester Rugby 29 - 23 Worcester Warriors
Sale Sharks 21 - 30 Harlequins
Exeter Chiefs 47 - 16 London Welsh
Northampton Saints 25 - 23 Bath Rugby
Leicester Tigers 27 - 32 Saracens
London Irish 30 - 19 Wasps
Bath Rugby 31 - 25 Gloucester Rugby
Worcester Warriors 29 - 23 Wasps
Leicester Tigers 48 - 10 Sale Sharks
Northampton Saints 40 - 14 London Irish
Harlequins 16 - 27 Exeter Chiefs
Saracens 35 - 14 London Welsh
Sale Sharks 14 - 13 Bath Rugby
Gloucester Rugby 15 - 14 London Welsh
London Irish 26 - 6 Worcester Warriors
Wasps 24 - 26 Northampton Saints
Exeter Chiefs 9 - 12 Leicester Tigers
Saracens 27 - 12 Harlequins
Gloucester Rugby 17 - 15 Harlequins
Bath Rugby 40 - 25 London Welsh
Northampton Saints 8 - 36 Leicester Tigers
Wasps 13 - 22 Saracens
Worcester Warriors 18 - 24 Exeter Chiefs
London Irish 33 - 33 Sale Sharks
Sale Sharks 32 - 9 Gloucester Rugby
Harlequins 23 - 9 Bath Rugby
Exeter Chiefs 27 - 6 London Irish
London Welsh 14 - 31 Northampton Saints
Saracens 47 - 17 Worcester Warriors
Leicester Tigers 35 - 16 Wasps
Bath Rugby 27 - 26 Leicester Tigers
Gloucester Rugby 28 - 23 Saracens
London Irish 47 - 28 London Welsh
Worcester Warriors 26 - 42 Harlequins
Northampton Saints 47 - 7 Sale Sharks
Wasps 24 - 37 Exeter Chiefs
Exeter Chiefs 40 - 39 Gloucester Rugby
Harlequins 22 - 19 Northampton Saints
Leicester Tigers 32 - 20 London Irish
London Welsh 33 - 22 Worcester Warriors
Sale Sharks 21 - 20 Wasps
Saracens 23 - 14 Bath Rugby
