Northampton Saints 53 - 6 Gloucester Rugby
London Irish 15 - 20 Harlequins
Leicester Tigers 36 - 17 Newcastle Falcons
Saracens 34 - 28 Wasps
Sale Sharks 20 - 29 Bath Rugby
London Welsh 0 - 52 Exeter Chiefs
Harlequins 0 - 39 Saracens
Exeter Chiefs 20 - 24 Leicester Tigers
Gloucester Rugby 34 - 27 Sale Sharks
Bath Rugby 53 - 26 London Welsh
Newcastle Falcons 18 - 20 London Irish
Wasps 20 - 16 Northampton Saints
Gloucester Rugby 22 - 25 Exeter Chiefs
Bath Rugby 45 - 0 Leicester Tigers
London Irish 32 - 36 Saracens
Harlequins 26 - 23 Wasps
Sale Sharks 46 - 8 London Welsh
Newcastle Falcons 10 - 35 Northampton Saints
London Welsh 10 - 46 Gloucester Rugby
Northampton Saints 31 - 24 Bath Rugby
Saracens 40 - 19 Sale Sharks
Leicester Tigers 19 - 22 London Irish
Wasps 35 - 18 Newcastle Falcons
Exeter Chiefs 36 - 13 Harlequins
Bath Rugby 21 - 11 Saracens
Gloucester Rugby 33 - 16 Leicester Tigers
London Irish 12 - 19 Northampton Saints
Harlequins 52 - 0 London Welsh
Newcastle Falcons 29 - 24 Exeter Chiefs
Sale Sharks 25 - 14 Wasps
Leicester Tigers 22 - 16 Harlequins
Northampton Saints 43 - 10 Sale Sharks
Saracens 28 - 21 Gloucester Rugby
Exeter Chiefs 44 - 24 London Irish
London Welsh 3 - 23 Newcastle Falcons
Wasps 29 - 22 Bath Rugby
Northampton Saints 18 - 24 Exeter Chiefs
Gloucester Rugby 15 - 22 Harlequins
Bath Rugby 23 - 14 Newcastle Falcons
Sale Sharks 36 - 8 London Irish
Wasps 71 - 7 London Welsh
Leicester Tigers 21 - 21 Saracens
Newcastle Falcons 20 - 10 Gloucester Rugby
Harlequins 12 - 16 Sale Sharks
London Irish 23 - 33 Bath Rugby
Exeter Chiefs 31 - 15 Wasps
London Welsh 5 - 26 Leicester Tigers
Saracens 24 - 31 Northampton Saints
Bath Rugby 25 - 6 Harlequins
Exeter Chiefs 27 - 19 Saracens
Leicester Tigers 18 - 16 Wasps
Newcastle Falcons 13 - 18 Sale Sharks
London Welsh 14 - 43 Northampton Saints
London Irish 9 - 21 Gloucester Rugby
Sale Sharks 18 - 11 Exeter Chiefs
Gloucester Rugby 16 - 39 Bath Rugby
Northampton Saints 23 - 19 Leicester Tigers
Saracens 78 - 7 London Welsh
Harlequins 15 - 7 Newcastle Falcons
Wasps 48 - 16 London Irish
London Irish 24 - 9 London Welsh
Harlequins 25 - 30 Northampton Saints
Newcastle Falcons 23 - 25 Saracens
Sale Sharks 30 - 32 Leicester Tigers
Bath Rugby 31 - 14 Exeter Chiefs
Gloucester Rugby 23 - 30 Wasps
Northampton Saints 39 - 31 Newcastle Falcons
Exeter Chiefs 25 - 26 Gloucester Rugby
Saracens 22 - 6 London Irish
London Welsh 13 - 24 Harlequins
Wasps 41 - 16 Sale Sharks
Leicester Tigers 17 - 8 Bath Rugby
Gloucester Rugby 24 - 23 Saracens
Harlequins 32 - 12 Leicester Tigers
Bath Rugby 39 - 26 Wasps
Sale Sharks 20 - 7 Northampton Saints
London Irish 28 - 26 Exeter Chiefs
Newcastle Falcons 38 - 7 London Welsh
Northampton Saints 15 - 9 London Irish
Leicester Tigers 18 - 15 Gloucester Rugby
Exeter Chiefs 46 - 17 Newcastle Falcons
Wasps 37 - 6 Harlequins
Saracens 34 - 24 Bath Rugby
London Welsh 12 - 52 Sale Sharks
Newcastle Falcons 23 - 23 Wasps
Bath Rugby 13 - 21 Northampton Saints
Harlequins 21 - 32 Exeter Chiefs
Gloucester Rugby 48 - 10 London Welsh
Sale Sharks 14 - 10 Saracens
London Irish 6 - 12 Leicester Tigers
Northampton Saints 17 - 13 Harlequins
Exeter Chiefs 16 - 6 Bath Rugby
Saracens 22 - 17 Newcastle Falcons
Leicester Tigers 28 - 8 Sale Sharks
London Welsh 12 - 50 London Irish
Wasps 32 - 21 Gloucester Rugby
Bath Rugby 12 - 3 Sale Sharks
Gloucester Rugby 33 - 33 Northampton Saints
Harlequins 26 - 20 London Irish
Exeter Chiefs 74 - 19 London Welsh
Newcastle Falcons 12 - 16 Leicester Tigers
Wasps 17 - 26 Saracens
Northampton Saints 52 - 30 Wasps
Saracens 42 - 14 Harlequins
London Irish 22 - 21 Newcastle Falcons
Leicester Tigers 25 - 18 Exeter Chiefs
London Welsh 14 - 29 Bath Rugby
Sale Sharks 23 - 6 Gloucester Rugby
Newcastle Falcons 19 - 29 Bath Rugby
Saracens 22 - 6 Leicester Tigers
Harlequins 29 - 26 Gloucester Rugby
London Irish 25 - 23 Sale Sharks
London Welsh 13 - 40 Wasps
Exeter Chiefs 21 - 10 Northampton Saints
Bath Rugby 43 - 18 London Irish
Northampton Saints 25 - 20 Saracens
Leicester Tigers 38 - 17 London Welsh
Gloucester Rugby 42 - 40 Newcastle Falcons
Sale Sharks 23 - 25 Harlequins
Wasps 36 - 29 Exeter Chiefs
Harlequins 26 - 27 Bath Rugby
Wasps 21 - 26 Leicester Tigers
Northampton Saints 46 - 0 London Welsh
Gloucester Rugby 35 - 13 London Irish
Sale Sharks 34 - 28 Newcastle Falcons
Saracens 20 - 24 Exeter Chiefs
Newcastle Falcons 37 - 21 Harlequins
London Welsh 17 - 68 Saracens
London Irish 40 - 40 Wasps
Leicester Tigers 22 - 14 Northampton Saints
Exeter Chiefs 44 - 16 Sale Sharks
Bath Rugby 50 - 30 Gloucester Rugby
